Customer ID,Gender,Age,Contract,Internet Type,Payment Method,Churn,Customer Status,Churn Reason,Churn Score,Satisfaction Score,Total Revenue,Streaming Platforms,Latitude,Longitude,City,Country,,,
1156-ZFYDO,Female,57,Month-to-Month,Other,Bank Withdrawal,No,Joined,Other,38%,3,57.37,No Streaming,34.17051,-118.289463,Glendale,United States,,,
3034-ZBEQN,Female,31,One Year,DSL,Mailed Check,Yes,Churned,Dissatisfaction,90%,2,1604.5,No Streaming,34.038983,-117.991372,La Puente,United States,,,
3050-RLLXC,Female,51,Two Year,Cable,Credit Card,No,Stayed,Other,62%,4,6070.8,Streaming TV,38.766036,-120.209673,Kyburz,United States,,,
7240-FQLHE,Female,68,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,68%,2,2291.11,Movies + TV,32.707892,-117.05512,San Diego,United States,,,
7831-QGOXH,Female,27,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,77%,3,1993.1,Music + TV,40.94338,-123.831799,Blue Lake,United States,,,
2538-OIMXF,Female,29,Month-to-Month,Cable,Credit Card,No,Joined,Other,55%,5,94.7,No Streaming,33.829583,-116.474131,Cathedral City,United States,,,
4957-SREEC,Male,38,Two Year,Other,Credit Card,No,Stayed,Other,69%,5,3647.26,No Streaming,33.362575,-117.299644,Fallbrook,United States,,,
1047-RNXZV,Male,57,Two Year,Other,Credit Card,No,Stayed,Other,67%,5,997.72,No Streaming,34.195386,-118.238508,Glendale,United States,,,
6180-YBIQI,Male,35,Month-to-Month,DSL,Credit Card,No,Stayed,Other,61%,3,100.2,No Streaming,34.026334,-118.474222,Santa Monica,United States,,,
5294-CDGWY,Male,51,One Year,DSL,Bank Withdrawal,Yes,Churned,Other,95%,1,3014.65,All,33.752524,-118.210737,Long Beach,United States,,,
5057-LCOUI,Female,35,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Attitude,94%,3,2011.4,All,35.050345,-120.489599,Nipomo,United States,,,
7976-CICYS,Male,49,Month-to-Month,Other,Credit Card,No,Stayed,Other,76%,4,191.91,No Streaming,34.178068,-118.615714,Woodland Hills,United States,,,
8267-KFGYD,Male,53,Month-to-Month,Other,Mailed Check,No,Joined,Other,32%,3,31.19,No Streaming,34.074736,-118.145959,Alhambra,United States,,,
7721-DVEKZ,Female,42,Month-to-Month,Other,Credit Card,No,Joined,Other,73%,3,43.32,No Streaming,34.214054,-118.88109,Thousand Oaks,United States,,,
7426-RHZGU,Male,41,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,66%,3,1104.65,All,37.739113,-122.175602,Oakland,United States,,,
2330-PQGDQ,Male,36,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,33%,5,4744.57,No Streaming,38.848082,-123.50608,Gualala,United States,,,
0052-YNYOT,Female,28,One Year,Other,Bank Withdrawal,No,Stayed,Other,72%,5,2861.91,No Streaming,32.690654,-115.431225,Calexico,United States,,,
1965-DDBWU,Male,37,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,87%,3,1639.96,Movies + Music,33.141265,-116.967221,Escondido,United States,,,
7463-IFMQU,Female,44,Two Year,Other,Bank Withdrawal,No,Stayed,Other,76%,3,4824.93,No Streaming,36.444232,-119.718285,Laton,United States,,,
8097-VBQTZ,Male,61,Month-to-Month,Cable,Credit Card,No,Stayed,Other,65%,4,5374.78,Streaming TV,33.83796,-117.870494,Anaheim,United States,,,
3992-YWPKO,Female,55,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,69%,1,791.61,All,37.321233,-120.656354,Atwater,United States,,,
9574-BOSMD,Male,50,Two Year,Other,Bank Withdrawal,No,Stayed,Other,72%,4,2908.98,No Streaming,35.116307,-118.817644,Arvin,United States,,,
8292-ITGYJ,Female,48,Two Year,Other,Bank Withdrawal,No,Stayed,Other,67%,4,2043.75,No Streaming,38.233879,-120.861666,Campo Seco,United States,,,
0412-UCCNP,Male,20,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,33%,3,3851.25,No Streaming,34.9436,-115.287901,Essex,United States,,,
4641-FROLU,Female,49,Two Year,Other,Credit Card,No,Stayed,Other,30%,4,950.9,No Streaming,37.285677,-122.224165,La Honda,United States,,,
1088-CNNKB,Male,34,One Year,DSL,Credit Card,No,Stayed,Other,56%,3,7183.46,Movies + Music,37.279689,-121.954567,Campbell,United States,,,
5383-MMTWC,Female,75,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,91%,3,981.8,Streaming Movies,37.999406,-121.686241,Oakley,United States,,,
8086-OVPWV,Male,58,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,1,244.04,Movies + Music,32.825086,-117.199424,San Diego,United States,,,
1098-TDVUQ,Female,34,Month-to-Month,Other,Bank Withdrawal,No,Joined,Other,66%,3,28.69,No Streaming,32.726627,-116.994608,Spring Valley,United States,,,
5027-QPKTE,Male,39,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,82%,1,564.35,No Streaming,37.671806,-121.007575,Modesto,United States,,,
4546-FOKWR,Female,35,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,27%,5,1298,No Streaming,37.233034,-121.947427,Los Gatos,United States,,,
9750-BOOHV,Female,60,One Year,DSL,Credit Card,No,Stayed,Other,60%,4,927.65,No Streaming,33.833699,-118.314387,Torrance,United States,,,
7927-AUXBZ,Female,45,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,76%,2,2836.1,Streaming TV,33.707483,-117.200006,Sun City,United States,,,
5811-IWXYM,Female,20,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,25%,5,7630.18,All,38.489789,-122.27011,Napa,United States,,,
8605-ITULD,Female,21,Month-to-Month,Other,Credit Card,No,Joined,Other,31%,3,24.65,No Streaming,40.080342,-120.957805,Crescent Mills,United States,,,
9432-RUVSL,Female,43,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,75%,3,5818.17,All,38.631489,-120.015167,Kirkwood,United States,,,
5451-MHQOF,Male,64,One Year,Other,Mailed Check,No,Stayed,Other,78%,3,3275.73,No Streaming,34.085807,-118.206617,Los Angeles,United States,,,
0420-HLGXF,Female,72,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,58%,3,4427.17,Movies + TV,36.391777,-119.372842,Visalia,United States,,,
3580-GICBM,Female,56,Two Year,Other,Credit Card,No,Stayed,Other,51%,3,3570.44,No Streaming,36.917652,-119.593757,Clovis,United States,,,
8034-RYTVV,Female,19,One Year,Fiber Optic,Credit Card,No,Stayed,Other,30%,4,7056.6,No Streaming,33.624654,-117.611733,Rancho Santa Margarita,United States,,,
0230-UBYPQ,Male,76,One Year,DSL,Bank Withdrawal,No,Stayed,Other,48%,3,2298.9,No Streaming,40.648024,-123.465088,Hyampom,United States,,,
9540-JYROE,Male,30,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,75%,1,665.67,No Streaming,32.67117,-117.00232,Bonita,United States,,,
6776-TLWOI,Male,29,Month-to-Month,Other,Mailed Check,Yes,Churned,Price,93%,1,160.58,No Streaming,37.361987,-120.748394,Livingston,United States,,,
3130-ICDUP,Female,56,Month-to-Month,Fiber Optic,Credit Card,No,Joined,Other,40%,4,198.7,No Streaming,37.991259,-122.214945,Hercules,United States,,,
0970-ETWGE,Male,38,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Competitor,91%,2,132.01,All,35.523991,-118.400432,Bodfish,United States,,,
8017-UVSZU,Female,62,Month-to-Month,DSL,Credit Card,No,Stayed,Other,72%,5,4310.7,No Streaming,34.130861,-118.68346,Calabasas,United States,,,
4188-FRABG,Male,36,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,22%,4,7737.78,Streaming TV,34.282704,-118.312929,Sunland,United States,,,
2929-ERCFZ,Female,22,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,80%,1,1087.94,All,36.869584,-118.189241,Independence,United States,,,
5108-ADXWO,Male,30,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,75%,1,1219.43,No Streaming,37.820894,-122.369725,San Francisco,United States,,,
8035-BUYVG,Male,39,One Year,DSL,Bank Withdrawal,Yes,Churned,Attitude,67%,1,1716.45,No Streaming,34.186211,-117.07683,Running Springs,United States,,,
0784-GTUUK,Male,26,One Year,Other,Credit Card,No,Stayed,Other,66%,4,3448.16,No Streaming,37.343846,-121.039391,Newman,United States,,,
6518-LGAOV,Female,60,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,92%,1,4751.44,All,32.898613,-117.202937,San Diego,United States,,,
8663-UPDGF,Female,54,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,55%,4,2460.45,Streaming TV,33.960891,-118.032222,Whittier,United States,,,
4847-TAJYI,Female,77,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,75%,3,616.16,Movies + TV,32.607964,-117.059459,Chula Vista,United States,,,
8714-EUHJO,Female,39,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Dissatisfaction,83%,2,4194.22,Movies + Music,41.121108,-122.336613,Castella,United States,,,
4710-FDUIZ,Male,50,One Year,Fiber Optic,Credit Card,Yes,Churned,Competitor,67%,2,7178.85,All,33.714829,-117.872941,Santa Ana,United States,,,
0617-FHSGK,Male,62,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Price,90%,2,4633.22,No Streaming,38.602723,-121.279913,Rancho Cordova,United States,,,
4826-TZEVA,Female,50,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,52%,3,3714.5,No Streaming,37.140104,-119.657092,O Neals,United States,,,
6656-JWRQX,Female,60,Month-to-Month,DSL,Credit Card,No,Joined,Other,57%,4,70.55,No Streaming,32.827238,-117.089287,San Diego,United States,,,
8178-EYZUO,Male,48,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,70%,1,4880.68,Movies + Music,37.789168,-122.395009,San Francisco,United States,,,
0825-CPPQH,Female,26,Two Year,Other,Credit Card,No,Stayed,Other,72%,4,4172.69,No Streaming,39.806141,-123.531098,Laytonville,United States,,,
8606-OEGQZ,Female,45,Two Year,Other,Credit Card,No,Stayed,Other,78%,4,998.61,No Streaming,37.818543,-121.006907,Escalon,United States,,,
2013-SGDXK,Female,27,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,78%,1,95.93,Streaming TV,37.526791,-119.99437,Mariposa,United States,,,
6439-GTPCA,Female,29,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Competitor,90%,1,4143.3,No Streaming,32.961064,-117.134917,San Diego,United States,,,
5298-GSTLM,Female,74,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,66%,4,9111.8,Movies + TV,38.550722,-121.457314,Sacramento,United States,,,
2828-SLQPF,Male,53,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,62%,3,1404.18,No Streaming,34.122671,-118.112911,San Marino,United States,,,
7404-JLKQG,Female,21,Month-to-Month,Cable,Bank Withdrawal,No,Joined,Other,47%,3,306.35,Streaming TV,35.735694,-118.738483,Glennville,United States,,,
3870-SPZSI,Female,56,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,54%,5,10196.55,All,38.392559,-121.225093,Wilton,United States,,,
7470-DYNOE,Male,37,One Year,DSL,Bank Withdrawal,No,Stayed,Other,35%,5,3613.36,Movies + Music,34.018354,-117.85492,Walnut,United States,,,
6754-LZUKA,Male,29,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,64%,3,6354.41,All,33.141265,-116.967221,Escondido,United States,,,
7396-VJUZB,Male,33,Month-to-Month,DSL,Credit Card,No,Stayed,Other,57%,5,295.71,No Streaming,40.949012,-123.655847,Willow Creek,United States,,,
1657-DYMBM,Male,35,Two Year,Other,Credit Card,No,Stayed,Other,61%,3,2936.43,No Streaming,33.540604,-117.10909,Temecula,United States,,,
2800-VEQXM,Female,48,Month-to-Month,Fiber Optic,Mailed Check,No,Joined,Other,21%,3,236.76,No Streaming,34.845861,-118.885163,Lebec,United States,,,
1555-DJEQW,Female,21,Two Year,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,73%,1,8849.96,All,37.306612,-122.080621,Cupertino,United States,,,
8051-HJRLT,Female,72,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,82%,3,88.75,No Streaming,34.358321,-117.618263,Wrightwood,United States,,,
3244-DCJWY,Female,27,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,89%,1,93.25,No Streaming,35.392599,-119.245341,Bakersfield,United States,,,
0623-GDISB,Female,63,Month-to-Month,Cable,Bank Withdrawal,No,Joined,Other,27%,3,64.87,No Streaming,33.4725,-117.584273,San Clemente,United States,,,
5201-FRKKS,Male,53,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,64%,4,2344.21,No Streaming,34.209532,-118.577563,Winnetka,United States,,,
7730-IUTDZ,Male,63,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,68%,1,4660.6,No Streaming,34.294142,-118.603883,Chatsworth,United States,,,
1814-DKOLC,Female,63,Month-to-Month,Other,Credit Card,No,Stayed,Other,24%,3,161.8,No Streaming,34.049315,-117.255974,Loma Linda,United States,,,
1792-UXAFY,Female,80,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,89%,1,2013.19,Streaming TV,37.34667,-121.910019,San Jose,United States,,,
5063-IUOKK,Male,56,Two Year,Other,Credit Card,No,Stayed,Other,41%,5,397.18,No Streaming,34.460197,-119.802602,Santa Barbara,United States,,,
0567-GGCAC,Female,38,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,71%,3,549.78,No Streaming,36.798882,-120.019511,Biola,United States,,,
3372-CDXFJ,Male,31,One Year,Other,Bank Withdrawal,No,Stayed,Other,59%,5,976.7,No Streaming,37.942551,-122.491642,San Quentin,United States,,,
6538-POCHL,Male,59,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,21%,3,3158.59,No Streaming,33.638645,-116.55783,Mountain Center,United States,,,
7964-YESJC,Female,21,Month-to-Month,DSL,Credit Card,No,Stayed,Other,45%,3,1750.06,No Streaming,34.312945,-118.858169,Moorpark,United States,,,
7410-OIEDU,Male,29,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,38%,3,1371.15,No Streaming,33.993991,-118.39704,Culver City,United States,,,
9314-IJWSQ,Female,46,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,80%,3,1576.02,Streaming TV,39.068071,-121.832638,Meridian,United States,,,
0848-SOMKO,Male,23,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,66%,3,3442.8,Movies + Music,38.598936,-120.963092,Shingle Springs,United States,,,
9495-SKLKD,Male,54,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,63%,5,5460.6,Movies + Music,39.19514,-121.503883,Marysville,United States,,,
9555-SAHUZ,Female,30,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,23%,3,3834.31,No Streaming,35.852892,-118.397782,Kernville,United States,,,
8857-CUPFQ,Male,57,Two Year,Other,Credit Card,No,Stayed,Other,20%,3,2332.59,No Streaming,38.192608,-120.957842,Wallace,United States,,,
2410-CIYFZ,Male,42,Month-to-Month,Other,Mailed Check,No,Joined,Other,77%,3,141.96,No Streaming,38.694081,-121.694431,Woodland,United States,,,
5472-CVMDX,Female,21,Two Year,DSL,Credit Card,No,Stayed,Other,45%,3,2719.2,No Streaming,37.943087,-122.72379,Bolinas,United States,,,
2977-CEBSX,Female,61,Two Year,DSL,Credit Card,No,Stayed,Other,74%,4,6842.43,All,33.680031,-116.171678,Coachella,United States,,,
6013-BHCAW,Male,27,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,40%,4,6986.71,All,37.311088,-121.961786,San Jose,United States,,,
8739-XNIKG,Female,29,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,54%,4,667.2,Streaming TV,35.383937,-119.020428,Bakersfield,United States,,,
4647-MUZON,Female,56,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,20%,3,2271.58,All,34.110124,-119.100972,Port Hueneme,United States,,,
6288-CHQJB,Female,21,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,57%,4,5393.03,Movies + Music,34.142747,-117.300864,San Bernardino,United States,,,
4307-KTUMW,Male,27,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,68%,1,6684.92,Movies + Music,34.457541,-119.631072,Santa Barbara,United States,,,
4572-DVCGN,Female,40,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,85%,3,1117,Movies + Music,32.85723,-117.209774,San Diego,United States,,,
0533-BNWKF,Female,66,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,1,7319.8,No Streaming,32.85723,-117.209774,San Diego,United States,,,
0702-PGIBZ,Male,28,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,2,467.71,All,39.197215,-120.83679,Dutch Flat,United States,,,
6645-MXQJT,Male,40,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Joined,Other,43%,3,262.85,All,37.943954,-120.67108,Copperopolis,United States,,,
1544-JJMYL,Male,19,One Year,DSL,Credit Card,No,Stayed,Other,60%,3,2909.83,Music + TV,37.233226,-121.78809,San Jose,United States,,,
0308-GIQJT,Male,80,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,54%,4,7815.95,Movies + TV,32.886925,-117.152162,San Diego,United States,,,
1535-VTJOQ,Female,19,Two Year,Other,Credit Card,No,Stayed,Other,56%,5,1192.36,No Streaming,38.157794,-121.520223,Thornton,United States,,,
5539-HIVAK,Female,79,Month-to-Month,Other,Mailed Check,No,Stayed,Other,80%,4,1450.56,No Streaming,37.027663,-119.69056,Friant,United States,,,
7707-PYBBH,Male,49,Month-to-Month,DSL,Credit Card,No,Stayed,Other,52%,4,4126.3,No Streaming,34.508417,-116.856103,Lucerne Valley,United States,,,
7876-BEUTG,Female,34,Month-to-Month,DSL,Credit Card,No,Stayed,Other,57%,4,1118.2,No Streaming,37.624436,-122.430661,San Bruno,United States,,,
5781-BKHOP,Female,48,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,20%,3,10335.01,Streaming TV,37.945288,-122.383941,Richmond,United States,,,
5067-XJQFU,Male,77,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,74%,5,8514.49,Movies + TV,34.057496,-118.413959,Los Angeles,United States,,,
4146-SVFUD,Male,45,Month-to-Month,DSL,Mailed Check,No,Joined,Other,77%,4,89.88,No Streaming,37.621458,-121.012295,Modesto,United States,,,
7349-ALMUX,Male,35,Two Year,Cable,Bank Withdrawal,No,Stayed,Other,27%,4,3735.71,No Streaming,34.10097,-117.57882,Rancho Cucamonga,United States,,,
1196-AMORA,Male,63,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,87%,1,786.49,No Streaming,37.17277,-119.2997,Big Creek,United States,,,
3451-VAWLI,Female,62,Two Year,Other,Credit Card,No,Stayed,Other,43%,4,1269.75,No Streaming,38.671295,-121.388251,North Highlands,United States,,,
3533-UVMOM,Male,56,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,43%,3,5553.37,Movies + Music,38.735789,-119.85798,Markleeville,United States,,,
4660-IRIBM,Male,32,Month-to-Month,Fiber Optic,Mailed Check,No,Stayed,Other,33%,4,1935.38,Streaming TV,37.435664,-121.049056,Crows Landing,United States,,,
1574-DYCWE,Female,60,Two Year,Other,Credit Card,No,Stayed,Other,69%,4,1770.29,No Streaming,33.141265,-116.967221,Escondido,United States,,,
4587-NUKOX,Female,60,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,74%,1,343.79,No Streaming,34.018354,-117.85492,Walnut,United States,,,
2240-HSJQD,Male,44,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,55%,5,3189.96,No Streaming,32.782501,-117.01611,La Mesa,United States,,,
4983-CCWMC,Male,43,Month-to-Month,Fiber Optic,Credit Card,No,Joined,Other,39%,4,314.31,No Streaming,35.480896,-120.469476,Creston,United States,,,
9309-BZGNT,Male,69,One Year,DSL,Credit Card,No,Stayed,Other,43%,3,2134.3,No Streaming,32.800671,-116.483363,Pine Valley,United States,,,
3733-ZEECP,Male,29,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,34%,5,1846.92,No Streaming,33.956445,-118.358634,Inglewood,United States,,,
2621-UDNLU,Female,35,Month-to-Month,Other,Credit Card,No,Joined,Other,56%,3,107.31,No Streaming,37.768881,-122.395521,San Francisco,United States,,,
0617-AQNWT,Female,61,Two Year,DSL,Bank Withdrawal,Yes,Churned,Competitor,66%,1,3147.5,Movies + Music,34.238802,-118.482296,North Hills,United States,,,
4737-HOBAX,Male,51,Two Year,Cable,Credit Card,No,Stayed,Other,52%,4,5668.46,All,38.325599,-122.642352,Penngrove,United States,,,
3279-DYZQM,Male,21,Two Year,Other,Mailed Check,No,Stayed,Other,63%,4,2180.75,No Streaming,34.502432,-118.41459,Santa Clarita,United States,,,
1767-TGTKO,Female,30,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,41%,4,452.47,No Streaming,33.477923,-117.705314,Dana Point,United States,,,
5813-UECBU,Male,78,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,79%,2,3987.79,No Streaming,40.372532,-123.525626,Bridgeville,United States,,,
0549-CYCQN,Male,69,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,59%,5,5228.89,No Streaming,39.84784,-122.544556,Flournoy,United States,,,
9036-CSKBW,Female,62,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,24%,3,6050.68,All,37.160194,-121.945611,Los Gatos,United States,,,
3774-VBNXY,Female,23,Two Year,Other,Credit Card,No,Stayed,Other,51%,5,3597.11,No Streaming,33.830431,-118.074071,Hawaiian Gardens,United States,,,
0224-NIJLP,Male,30,Two Year,Other,Credit Card,No,Stayed,Other,32%,4,188.46,No Streaming,37.474396,-120.875917,Turlock,United States,,,
5373-SFODM,Male,65,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Dissatisfaction,82%,2,4016.19,Movies + Music,36.125529,-120.864443,San Lucas,United States,,,
3320-VEOYC,Male,65,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,78%,3,1799.98,All,34.099891,-118.414338,Beverly Hills,United States,,,
9518-XXBXE,Male,80,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,41%,4,971.75,No Streaming,37.410236,-121.320337,Patterson,United States,,,
0924-BJCRC,Female,70,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,44%,3,6785.4,Streaming Movies,37.089111,-122.062213,Felton,United States,,,
4742-TXUEX,Female,24,Two Year,Other,Bank Withdrawal,No,Stayed,Other,43%,4,1010.82,No Streaming,34.109775,-117.378904,Rialto,United States,,,
1038-RQOST,Male,43,Month-to-Month,Other,Credit Card,No,Stayed,Other,32%,3,504.25,No Streaming,40.170357,-123.417298,Zenia,United States,,,
5743-KHMNA,Male,43,Two Year,Other,Bank Withdrawal,No,Stayed,Other,27%,5,4672.78,No Streaming,37.858898,-122.240512,Berkeley,United States,,,
9117-SHLZX,Male,36,Month-to-Month,DSL,Mailed Check,Yes,Churned,Dissatisfaction,72%,3,56.11,No Streaming,37.505768,-121.962472,Fremont,United States,,,
7279-NMVJC,Female,38,One Year,Other,Bank Withdrawal,No,Stayed,Other,70%,4,758.69,No Streaming,33.88151,-118.234451,Compton,United States,,,
0201-MIBOL,Female,68,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,69%,3,7161.55,All,37.713152,-121.08739,Salida,United States,,,
8441-SHIPE,Female,53,Two Year,Other,Bank Withdrawal,No,Stayed,Other,34%,3,2864.53,No Streaming,34.136306,-118.26036,Glendale,United States,,,
2257-BOVXD,Male,48,Month-to-Month,DSL,Credit Card,No,Stayed,Other,36%,3,1289.46,Streaming TV,39.178337,-120.162806,Tahoe City,United States,,,
5061-PBXFW,Female,49,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,51%,3,3357.77,No Streaming,37.305622,-122.000887,San Jose,United States,,,
7055-HNEOJ,Male,34,Month-to-Month,Cable,Mailed Check,No,Joined,Other,48%,4,167.12,No Streaming,38.684437,-121.055634,El Dorado Hills,United States,,,
2277-DJJDL,Male,69,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,40%,3,6791.9,Movies + TV,37.666587,-120.411517,La Grange,United States,,,
6233-HXJMX,Female,42,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,32%,3,4814.05,Movies + Music,32.827184,-116.703729,Alpine,United States,,,
9378-FXTIZ,Female,50,One Year,DSL,Credit Card,Yes,Churned,Dissatisfaction,95%,3,5989.05,All,32.802959,-117.027095,San Diego,United States,,,
2968-SSGAA,Female,41,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,77%,1,1512.3,All,37.770533,-122.445121,San Francisco,United States,,,
7109-MFBYV,Male,28,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,68%,3,1988.97,No Streaming,34.250069,-117.393949,San Bernardino,United States,,,
5028-HTLJB,Male,69,Month-to-Month,Other,Credit Card,Yes,Churned,Price,91%,1,39.92,No Streaming,34.956577,-119.750142,New Cuyama,United States,,,
7916-VCCPB,Female,58,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,22%,3,1836.23,No Streaming,34.273872,-114.192901,Parker Dam,United States,,,
9779-DPNEJ,Female,59,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,42%,5,2526.77,Movies + Music,35.478736,-115.516984,Nipton,United States,,,
2592-HODOV,Male,44,One Year,Other,Credit Card,No,Stayed,Other,66%,4,809.76,No Streaming,33.924143,-117.79387,Brea,United States,,,
8207-DMRVL,Male,47,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,51%,3,9900.53,All,33.897253,-117.792202,Yorba Linda,United States,,,
1930-WNXSB,Male,38,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,36%,5,8071.07,All,34.08111,-117.853935,Covina,United States,,,
2378-YIZKA,Female,61,Two Year,DSL,Credit Card,No,Stayed,Other,65%,3,6164.79,All,41.465121,-122.380947,Weed,United States,,,
1555-HAPSU,Female,25,Two Year,Other,Credit Card,No,Stayed,Other,59%,5,3751.61,No Streaming,36.751489,-119.68072,Fresno,United States,,,
1582-RAFML,Male,26,Month-to-Month,Cable,Mailed Check,Yes,Churned,Competitor,88%,1,83.73,No Streaming,38.625096,-121.383658,Sacramento,United States,,,
1777-JYQPJ,Male,19,Month-to-Month,DSL,Mailed Check,No,Joined,Other,77%,4,38.45,No Streaming,39.084645,-120.894014,Colfax,United States,,,
2171-UDMFD,Male,22,Month-to-Month,Other,Credit Card,No,Stayed,Other,42%,4,1796.15,No Streaming,37.100948,-120.270136,Chowchilla,United States,,,
4450-DLLMH,Male,53,Month-to-Month,Fiber Optic,Credit Card,No,Joined,Other,43%,3,171.23,No Streaming,33.391181,-118.421305,Avalon,United States,,,
2955-BJZHG,Male,41,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,77%,1,1683.22,Streaming TV,34.424926,-117.184503,Apple Valley,United States,,,
0822-GAVAP,Female,19,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Competitor,65%,1,62.25,Movies + Music,35.861928,-118.636698,Posey,United States,,,
